db_university,db_major,reason
초당대학교,국제학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
초당대학교,기계공학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
총신대학교,교양인문학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
추계예술대학교,경영학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
추계예술대학교,교양인문학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
추계예술대학교,문예창작학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
춘해보건대학교,간호과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
춘해보건대학교,물리치료과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
춘해보건대학교,방사선과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
춘해보건대학교,보건행정과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
춘해보건대학교,언어재활과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
춘해보건대학교,응급구조과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
춘해보건대학교,의료보장구과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
충남대학교,교양인문학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
충남도립대학교,건설정보과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
충남도립대학교,경찰행정과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
충남도립대학교,농수산과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
충남도립대학교,보건환경과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
충남도립대학교,소방안전관리과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
충북도립대학교,기계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
충북도립대학교,바이오생명정보과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
충북도립대학교,보건환경과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
충북보건과학대학교,간호과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
충북보건과학대학교,경찰행정과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
충북보건과학대학교,기계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
충북보건과학대학교,물리치료과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
충북보건과학대학교,바이오동물과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
충북보건과학대학교,바이오생명정보과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
충북보건과학대학교,방사선과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
충북보건과학대학교,보건행정과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
충북보건과학대학교,응급구조과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
충청대학교,건설정보과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
충청대학교,경영회계정보과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
충청대학교,교양과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
충청대학교,기계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
충청대학교,반려동물과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
충청대학교,보건행정과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
충청대학교,소방안전관리과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
충청대학교,응급구조과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
충청대학교,의료보장구과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
충청대학교,의료정보시스템과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
칼빈대학교,국제문화정보학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
평택대학교,간호학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
평택대학교,교양인문학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
평택대학교,교양자연과학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
포항공과대학교,교양공학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
포항공과대학교,교양인문학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
포항공과대학교,기계공학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
포항공과대학교,물리학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
포항공과대학교,생명과학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
포항대학교,경영정보과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
포항대학교,국방기술과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
포항대학교,기계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
포항대학교,물리치료과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
포항대학교,보건행정과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
포항대학교,소방안전관리과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
포항대학교,응급구조과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한경국립대학교,교양경상학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한경국립대학교,교양사회과학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한경국립대학교,교양생활과학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한경국립대학교,교양인문학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한경국립대학교,동물자원학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한경국립대학교,문예창작학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국공학대학교,교양공학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국과학기술원,경영학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국과학기술원,교양공학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국과학기술원,교양인문학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국과학기술원,교양자연과학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국과학기술원,기계공학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국과학기술원,물리학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국과학기술원,생명공학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국과학기술원,생명과학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국관광대학교,관광경영과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국교원대학교,가정교육과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국교원대학교,국어교육과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국교원대학교,기술교육과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국교원대학교,독일어교육과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국교원대학교,물리교육과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국교원대학교,미술교육과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국교원대학교,불어교육과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국교원대학교,생물교육과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국교원대학교,수학교육과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국교원대학교,역사교육과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국기술교육대학교,건축공학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국기술교육대학교,건축학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국기술교육대학교,경영학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국기술교육대학교,교양공학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국기술교육대학교,교양인문학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국기술교육대학교,기계설계공학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국농수산대학교,교양과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국농수산대학교,농수산과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국농수산대학교,바이오생명정보과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국농수산대학교,반려동물과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국방송통신대학교,간호학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국방송통신대학교,경영학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국방송통신대학교,경제학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국방송통신대학교,관광경영학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국방송통신대학교,교양생활과학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국방송통신대학교,교양인문학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국방송통신대학교,교육학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국방송통신대학교,국어국문학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국방송통신대학교,농공학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국방송통신대학교,보건관리학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국복지사이버대학,경영정보과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국복지사이버대학,경찰행정과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국복지사이버대학,교양과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국복지사이버대학,농수산과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국복지사이버대학,문화재과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국복지사이버대학,반려동물과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국성서대학교,교양사회과학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국승강기대학교,기계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국열린사이버대학교,경영학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국열린사이버대학교,교양인문학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국열린사이버대학교,군사학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국열린사이버대학교,보건관리학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국열린사이버대학교,산림자원학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국영상대학교,게임콘텐츠과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국영상대학교,경찰행정과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국영상대학교,교양과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국영상대학교,문예창작과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국예술종합학교,건축학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국예술종합학교,문예창작학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국외국어대학교,경영정보학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국외국어대학교,경영학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국외국어대학교,경제학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국외국어대학교,관광경영학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국외국어대학교,광고홍보학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국외국어대학교,교양사회과학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국외국어대학교,교양인문학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국외국어대학교,교육학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국외국어대학교,국어교육과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국외국어대학교,국어국문학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국외국어대학교,국제지역학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국외국어대학교,국제통상학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국외국어대학교,국제학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국외국어대학교,기타아시아어학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국외국어대학교,기타유럽어학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국외국어대학교,독어독문학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국외국어대학교,독일어교육과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국외국어대학교,러시아어문학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국외국어대학교,러시아학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국외국어대학교,물리학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국외국어대학교,불어교육과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국외국어대학교,생명공학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국전통문화대학교,건축학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국전통문화대학교,고고학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국전통문화대학교,교양인문학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국침례신학대학교,교양인문학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국침례신학대학교,교육학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국폴리텍 I 대학 서울강서캠퍼스,의료정보시스템과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국폴리텍 I 대학 서울정수캠퍼스,기계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국폴리텍 I 대학 서울정수캠퍼스,기계설계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국폴리텍 I 대학 성남캠퍼스,금형설계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국폴리텍 I 대학 성남캠퍼스,기계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국폴리텍 II 대학 인천캠퍼스,건축설비과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국폴리텍 II 대학 인천캠퍼스,금형설계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국폴리텍 II 대학 인천캠퍼스,기계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국폴리텍 III 대학 강릉캠퍼스,기계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국폴리텍 III 대학 원주캠퍼스,기계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국폴리텍 III 대학 원주캠퍼스,의료보장구과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국폴리텍 IV 대학 대전캠퍼스,기계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국폴리텍 IV 대학 아산캠퍼스,기계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국폴리텍 IV 대학 청주캠퍼스,기계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국폴리텍 IV 대학 충남캠퍼스,건축설비과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국폴리텍 IV 대학 충남캠퍼스,기계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국폴리텍 IV 대학 충남캠퍼스,기계설계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국폴리텍 V 대학 광주캠퍼스,금형설계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국폴리텍 V 대학 광주캠퍼스,기계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국폴리텍 V 대학 광주캠퍼스,기계설계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국폴리텍 V 대학 익산캠퍼스,기계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국폴리텍 V 대학 전남캠퍼스,기계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국폴리텍 V 대학 전북캠퍼스,기계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국폴리텍 V 대학 전북캠퍼스,농수산과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국폴리텍 VI 대학 구미캠퍼스,기계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국폴리텍 VI 대학 대구캠퍼스,금형설계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국폴리텍 VI 대학 대구캠퍼스,기계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국폴리텍 VI 대학 영남융합기술캠퍼스,바이오생명정보과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국폴리텍 VII 대학 부산캠퍼스,금형설계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국폴리텍 VII 대학 부산캠퍼스,기계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국폴리텍 VII 대학 울산캠퍼스,건축설비과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국폴리텍 VII 대학 울산캠퍼스,기계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국폴리텍 VII 대학 울산캠퍼스,산업안전과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국폴리텍 VII 대학 진주캠퍼스,기계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국폴리텍 VII 대학 창원캠퍼스,금형설계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국폴리텍 VII 대학 창원캠퍼스,기계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국폴리텍 특성화대학 바이오캠퍼스,바이오생명정보과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국항공대학교,교양공학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한국항공대학교,교양인문학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한남대학교,교양공학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한남대학교,교양사회과학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한남대학교,교양자연과학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한동대학교,교양공학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한라대학교,교양공학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한림대학교,교양자연과학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한림대학교,국제학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한림대학교,언어치료학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한림성심대학교,건축과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한림성심대학교,경영정보과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한림성심대학교,경영회계정보과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한림성심대학교,관광경영과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한림성심대학교,교양과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한림성심대학교,물리치료과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한림성심대학교,방사선과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한림성심대학교,보건환경과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한림성심대학교,의료보장구과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한서대학교,국제지역학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한서대학교,국제학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한서대학교,보건관리학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한성대학교,교양공학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한신대학교,교양공학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한신대학교,교양사회과학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한신대학교,교양자연과학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한신대학교,국제지역학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한신대학교,국제학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한양대학교,교양자연과학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한양대학교,국제지역학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한양대학교 ERICA캠퍼스,광고홍보학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한양대학교 ERICA캠퍼스,교양인문학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한양대학교 ERICA캠퍼스,교양자연과학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한양대학교 ERICA캠퍼스,국방기술학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한양대학교 ERICA캠퍼스,약학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한양사이버대학교,건축학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한양사이버대학교,경영정보학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한양사이버대학교,경영학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한양사이버대학교,경제학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한양사이버대학교,관광경영학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한양사이버대학교,광고홍보학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한양사이버대학교,교양사회과학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한양사이버대학교,교육공학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한양사이버대학교,국방기술학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한양사이버대학교,기계공학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한양사이버대학교,예술치료학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한양여자대학교,경영정보과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한양여자대학교,관광경영과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한양여자대학교,문예창작과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한양여자대학교,보건행정과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한영대학교,교양과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
한일장신대학교,교양인문학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
협성대학교,교양인문학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
혜전대학교,농수산과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
혜전대학교,반려동물과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
혜전대학교,소방안전관리과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
혜전대학교,언어재활과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
혜전대학교,의료정보시스템과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
호남대학교,교양사회과학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
호남대학교,교양인문학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
호남대학교,교양자연과학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
호남대학교,보건관리학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
호산대학교,건축설비과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
호산대학교,기계과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
호산대학교,방사선과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
호산대학교,소방안전관리과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
호서대학교,교양인문학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
호서대학교,국제학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
호원대학교,게임공학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
홍익대학교,경영학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
홍익대학교,경제학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
홍익대학교,교양인문학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
홍익대학교,교육학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
홍익대학교,국어교육과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
홍익대학교,국어국문학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
홍익대학교,독어독문학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
홍익대학교,수학교육과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
홍익대학교,역사교육과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
홍익대학교 세종캠퍼스,게임공학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
홍익대학교 세종캠퍼스,경영학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
홍익대학교 세종캠퍼스,교양인문학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
홍익대학교 세종캠퍼스,금속공학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
화성의과학대학교,경찰행정학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
화신사이버대학교,경영정보학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
화신사이버대학교,경영학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
화신사이버대학교,교양사회과학부,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
화신사이버대학교,국어교육과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
화신사이버대학교,국제문화정보학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
화신사이버대학교,농공학과,학교 유사도 0.8 또는 학과 유사도 0.6 조건 미충족
